id,calendartype,createdby,createddate,modifiedby,modifieddate,corporateofficehourenddate,corporateofficehourid,corporateofficehourname,corporateofficehourphotourl,corporateofficehourstartdate,corporateofficehourstatus,corporateofficehourtype,daytype,esid
435,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:00,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363001,NORMAL MONDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MONDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:16:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
436,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:01,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363002,NORMAL TUESDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUESDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:17:19"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
437,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:02,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363003,NORMAL WEDNESDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""WEDNESDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:17:29"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
438,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:03,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363004,NORMAL THURDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""THURSDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:06"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
439,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:04,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363005,NORMAL FRIDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""FRIDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:14"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
440,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:04,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363006,OFF SATURDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFF OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:45"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SATURDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:25"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
441,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:05,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708363007,OFF SUNDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFF OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:45"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-007"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SUNDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:35"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913947169"",""essubcoID"":""SUBCO-160491394716947"",""esname"":""Bank Artha Graha Calaca Manado (KCP)""}"
442,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:00,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364001,NORMAL MONDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MONDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:16:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
443,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:01,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364002,NORMAL TUESDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUESDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:17:19"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
444,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:02,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364003,NORMAL WEDNESDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""WEDNESDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:17:29"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
445,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:03,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364004,NORMAL THURDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""THURSDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:06"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
446,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:04,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364005,NORMAL FRIDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""FRIDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:14"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
447,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:04,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364006,OFF SATURDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFF OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:45"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SATURDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:25"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
448,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:05,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708364007,OFF SUNDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFF OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:45"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-007"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SUNDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:35"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913998554"",""essubcoID"":""SUBCO-160491399855438"",""esname"":""Bank Artha Graha Bitung (KCI)""}"
449,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:00,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365001,NORMAL MONDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MONDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:16:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
450,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:01,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365002,NORMAL TUESDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUESDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:17:19"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
451,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:02,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365003,NORMAL WEDNESDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""WEDNESDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:17:29"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
452,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:03,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365004,NORMAL THURDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""THURSDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:06"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
453,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:04,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365005,NORMAL FRIDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""FRIDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:14"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
454,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:04,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365006,OFF SATURDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFF OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:45"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SATURDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:25"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
455,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:05,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708365007,OFF SUNDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFF OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:45"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-007"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SUNDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:19:35"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913905839"",""essubcoID"":""SUBCO-160491390583905"",""esname"":""Bank Artha Graha Kupang (KCI)""}"
456,"{""bizparKey"":""CALTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""GREGORIAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:20:07"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CALENDAR_TYPE""}",EMP-095679,11/30/2020 11:00,EMP-095679,,11/30/2020 16:30,COPOFFHOU-1606708366001,NORMAL MONDAY,,11/30/2020 8:00,ACTIVE,"{""bizparKey"":""OFHOTY-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""OFFICE HOUR"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:21:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""OFFICE_HOUR_TYPE""}","{""bizparKey"":""DAY-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MONDAY"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""23-08-2019 09:16:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""DAY_TYPE""}","{""esid"":""ES-1604913826076"",""essubcoID"":""SUBCO-160491382607746"",""esname"":""Bank Artha Graha Ternate (KCI)""}"
