ouCNBTPLID,ouCNCTPLID,ouIPPTPLID,ouTaxTPLID,laneType,oUGrade,oUHashChild,oUID,oUJobDescription,oULevel,oUParentID,oUPayrollTaxTPLID,oUPosition
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793761324,GRADE-002;	2153000-5418000	;FAC-1603793761324,GRADE-003;	2369000-5961000	;FAC-1603793761324,GRADE-004;	5167000-10334000	;FAC-1603793761324,GRADE-005;	6718000-13346000	;FAC-1603793761324,GRADE-006;	8734000-17466000	;FAC-1603793761324,GRADE-007;	11355000-22710000	;FAC-1603793761324,GRADE-008;	14762000-29524000	;FAC-1603793761324,GRADE-009;	19191000-38382000	;FAC-1603793761324,GRADE-010;	25908000-51816000	;FAC-1603793761324,GRADE-011;	34976000-69525000	;FAC-1603793761324,GRADE-012;	47218000-69952000	;FAC-1603793761324,GRADE-013;	47218000-69952000	;FAC-1603793761324,GRADE-014;	1957000-4925000	;FAC-1603793761324",TRUE,OUID-KOMUT10001,Komisaris Utama                                   ,LVL-000,NULL,PAY-1580288169116,LVL-000-KOMUT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOSOH10319,Senior Officer Sentra Operasi Cirebon,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOSOH
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOSCRB10320,Supervisor Operasional Sentra Cirebon,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SOSCRB
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSOC10321,Staff Sentra Operasi Cirebon,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSOC
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOSOM10322,Senior Officer Sentra Operasi Semarang,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOSOM
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOSSR10323,Supervisor Operasional Sentra Semarang,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SOSSR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSTS10324,Staff Sentra Semarang,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSTS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOSOQ10325,Senior Officer Sentra Operasi Surabaya,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOSOQ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SUDPSS10326,Supervisor Umum & Pelaporan Sentra Surabaya,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SUDPSS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSSB10327,Staff Sentra Surabaya,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSSB
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOSOS10328,Senior Officer Sentra Operasi Ambon,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOSOS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOPSA10329,Supervisor Operasi Ambon,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SOPSA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSSA10330,Staff Sentra Ambon,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSSA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOSOU10331,Senior Officer Sentra Operasi Denpasar,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOSOU
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSSD10332,Staff Sentra Denpasar,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSSD
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOSOW10333,Senior Officer Sentra Operasi Batam,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOSOW
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOBTH10334,Supervisor Operasi Batam,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SOBTH
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSBT10335,Staff Sentra Batam,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSBT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOOCB10336,Senior Officer Sentra Operasi Lampung,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOOCB
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSTL10337,Staff Sentra Lampung ,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSTL
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOOCC10338,Senior Officer Sentra Operasi Makasar,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOOCC
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SPSUPG10339,Supervisor Pelaporan Sentra Makasar,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SPSUPG
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOUPG10340,Supervisor Operasi Makasar,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SOUPG
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SSNTRM10341,Staff Sentra Makasar,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SSNTRM
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOOCG10342,Senior Officer Sentra Operasi Manado,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOOCG
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-SOPSSM10343,Supervisor Operasional Sentra Manado,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-SOPSSM
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603793792694,GRADE-002;	2153000-5418000	;FAC-1603793792694,GRADE-003;	2369000-5961000	;FAC-1603793792694,GRADE-004;	5167000-10334000	;FAC-1603793792694,GRADE-005;	6718000-13346000	;FAC-1603793792694,GRADE-006;	8734000-17466000	;FAC-1603793792694,GRADE-007;	11355000-22710000	;FAC-1603793792694,GRADE-008;	14762000-29524000	;FAC-1603793792694,GRADE-009;	19191000-38382000	;FAC-1603793792694,GRADE-010;	25908000-51816000	;FAC-1603793792694,GRADE-011;	34976000-69525000	;FAC-1603793792694,GRADE-012;	47218000-69952000	;FAC-1603793792694,GRADE-013;	47218000-69952000	;FAC-1603793792694,GRADE-014;	1957000-4925000	;FAC-1603793792694",TRUE,OUID-STSMDS10344,Staff Sentra Manado,LVL-006,OUID-EOSOC10304,PAY-1580288169116,LVL-006-STSMDS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,"GRADE-001;	1957000-4925000	;FAC-1603794365984,GRADE-002;	2153000-5418000	;FAC-1603794365984,GRADE-003;	2369000-5961000	;FAC-1603794365984,GRADE-004;	5167000-10334000	;FAC-1603794365984,GRADE-005;	6718000-13346000	;FAC-1603794365984,GRADE-006;	8734000-17466000	;FAC-1603794365984,GRADE-007;	11355000-22710000	;FAC-1603794365984,GRADE-008;	14762000-29524000	;FAC-1603794365984,GRADE-009;	19191000-38382000	;FAC-1603794365984,GRADE-010;	25908000-51816000	;FAC-1603794365984,GRADE-011;	34976000-69525000	;FAC-1603794365984,GRADE-012;	47218000-69952000	;FAC-1603794365984,GRADE-013;	47218000-69952000	;FAC-1603794365984,GRADE-014;	1957000-4925000	;FAC-1603794365984",TRUE,OUID-SOOCI10345,Senior Officer Sentra Operasi Medan,LVL-005,OUID-EOSOC10304,PAY-1580288169116,LVL-005-SOOCI
