"id","company","facilities","createdby","createddate","modifiedby","modifieddate","facilityid","facilityname","facilitynotes","facilityphotourl","facilitystatus","orgstructuretplid","ougrade","ouid","facilitydestination","facilitytemplatetype"
167,"{""esID"":""ES-1579352234417"",""esSubcoID"":""SUBCO-157935223441714"",""esName"":""Bank Artha Graha Sudirman (KPNO)""}","[{""facilityDetailID"":""FACDET-1580364820775"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FATYPE-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KENDARAAN OPERASIONAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-01-2020 11:41:42"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FATYPE-004-FACAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MOTOR"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-01-2020 11:41:42"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580364827857"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580364841983"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BINDEX"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""18-11-2019 10:44:21""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580364852607"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MEJA KERJA"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 08:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580364868249"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LOKER KARYAWAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 08:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580364878395"",""facilityDetailNotes"":"""",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580364892453"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:41"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-001-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""05-11-2019 14:15:01"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-01-29 19:30:33,SYSTEM,2020-01-30 13:14:52,FAC-1580364076974,FACILITY STAFF,"","",ACTIVE,,,,,
259,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1596518040516"",""facilityDetailNotes"":"""",""facilityDetailQty"":30,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SEWA RUMAH"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":""23-04-2020 16:12:32""},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-08-04 12:09:09,EMP-205,2020-08-04 05:14:28,FAC-1596517749427,stest lagi23,"","",INACTIVE,,,,,
226,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587628935884"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOST"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-23 03:49:51,SYSTEM,2020-04-23 08:11:33,FAC-1587627283088,Facility Grade 4,"","",INACTIVE,,,,,
246,null,,EMP-205,2020-07-23 15:00:06,EMP-205,,FAC-1595491220286,jdhd,"","",ACTIVE,,,,,
260,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-08-04 12:16:43,EMP-205,2020-08-04 05:16:52,FAC-1596518203306,"2","","",INACTIVE,,,,,
247,"{""esID"":""ES-1583989469491"",""esSubcoID"":""SUBCO-158398946949129"",""esName"":""KPNO ROLE""}",,EMP-000368,2020-07-23 14:16:37,EMP-000368,2020-08-25 04:38:08,FAC-1595491285479,tbj,"","",INACTIVE,,,,,
272,"{""esID"":""ES-1600338354165"",""esSubcoID"":""SUBCO-160033835416554"",""esName"":""Dashboard""}","[{""facilityDetailID"":""FACDET-1600853175299"",""facilityDetailNotes"":"""",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM DUA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:26"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-003001,2020-09-23 16:25:28,EMP-003001,2020-09-23 16:26:15,FAC-1600853128152,FASILITAS BERSAMA DASHBOARD,"","",ACTIVE,,,,,
171,null,,EMP-205,2020-03-02 02:17:32,SYSTEM,2020-03-16 02:44:23,FAC-1583115490831,A,"","",INACTIVE,,,,,
173,null,,EMP-205,2020-03-12 03:47:49,SYSTEM,2020-03-16 02:44:35,FAC-1583985085783,Staff,"","",INACTIVE,,,,,
172,null,,EMP-205,2020-03-02 04:04:25,SYSTEM,2020-03-16 02:44:38,FAC-1583133820203,template test,"","",INACTIVE,,,,,
170,null,,EMP-205,2020-02-21 06:29:54,SYSTEM,2020-03-16 02:57:00,FAC-1582273208899,Template untuk karyawan Tetap,"","",INACTIVE,,,,,
274,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-001"",""facilityDetailNotes"":""Detail Notes"",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-002"",""facilityDetailNotes"":""Detail Notes"",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM DUA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:26"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",SYSTEM,2020-10-09 15:48:51,,,FAC-TEST-12OCT2020-2,Test post-deploy 12 oct 2020,notes belongs to here,Facility Photo URL,ACTIVE,,,,"{""destinationKey"":""3171"",""destinationName"":""KOTA ADM. JAKARTA SELATAN""}","{""bizparKey"":""FAC-TEMP-TYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Facility Template Type Mutasi"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""09-10-2020 04:08:57"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TEMPLATE_TYPE""}"
223,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587627419386"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOST"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587627446922"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MEJA KERJA"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 15:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587627473094"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:41"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-001-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""05-11-2019 21:15:01"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587627544442"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM DUA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:24:26"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587628750426"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-005-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""AIR"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-23 03:49:51,SYSTEM,2020-04-23 08:11:23,FAC-1587627134722,Facility Grade 1,"","",INACTIVE,,,,,
248,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-07-23 14:16:37,EMP-205,2020-07-23 08:23:37,FAC-1595491552322,test23072020,"","",INACTIVE,,,,,
261,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1596520245576"",""facilityDetailNotes"":"""",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-08-04 12:47:44,EMP-205,2020-08-04 05:51:13,FAC-1596520064950,tes,"","",INACTIVE,,,,,
