id;bizparcategory;createdby;createddate;modifiedby;modifieddate;bizparkey;bizparstatus;bizparvalue
1898;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOTRK;ACTIVE;Executive Officer Tinjauan Risiko Kredit
1899;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SORKDT;ACTIVE;Senior Officer Tinjauan Risiko Kredit
1900;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STRKRT;ACTIVE;Staff Tinjauan Resiko Kredit
1901;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-003-DDNRK;ACTIVE;Deputi Direktur SKMR Non Kredit
1902;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EORPRL;ACTIVE;Executive Officer Risiko Pasar & Risiko Likuiditas
1903;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SORPRL;ACTIVE;Senior Officer Risiko Pasar & Risiko Likuiditas
1904;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSRP;ACTIVE;Staff SKMR Risiko Pasar
1905;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSRL;ACTIVE;Staff SKMR Risiko Likuiditas
1906;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOROTI;ACTIVE;Executive Officer Risiko Operasional & Teknologi Informasi
1907;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOROTI;ACTIVE;Senior Officer Risiko Operasional & Teknologi Informasi
1908;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STRTI;ACTIVE;Staff SKMR Risiko Teknologi Informasi
1909;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSRO;ACTIVE;Staff SKMR Risiko Operasional & Lainnya
1910;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-002-ASSDO;ACTIVE;Associate Director Operasi
1911;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-003-DDADMK;ACTIVE;Deputi Direktur Admin Kredit 
1912;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOADMK;ACTIVE;Executive Officer Admin Kredit
1913;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOADMK;ACTIVE;Senior Officer Admin Kredit
1914;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STADKR;ACTIVE;Staff Admin Kredit
1915;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOPNJN;ACTIVE;Executive Officer Penilai Jaminan
1916;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOPNJN;ACTIVE;Senior Officer Penilai Jaminan
1917;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STPJM;ACTIVE;Staff Penilai Jaminan
1918;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-003-DDFKON;ACTIVE;Deputi Direktur Financial Control
1919;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOAKN;ACTIVE;Executive Officer Akuntansi
1920;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOTAX;ACTIVE;Senior Officer Tax
1921;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STAKTS;ACTIVE;Staff Akuntansi
1922;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOPLP;ACTIVE;Executive Officer Pelaporan 
1923;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SORKS;ACTIVE;Senior Officer Rekonsiliasi
1924;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STRKLS;ACTIVE;Staff Rekonsiliasi
1925;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-003-DDBDS;ACTIVE;Deputi Direktur Budgeting & Sisdur
1926;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOSDRO;ACTIVE;Executive Officer Sisdur Operasi
1927;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOOPS;ACTIVE;Senior Officer Sisdur Operasi 1
1928;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STOPR1P;ACTIVE;Staff Sisdur Operasi 1
1929;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOOPD;ACTIVE;Senior Officer Sisdur Operasi 2
1930;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STOPR2P;ACTIVE;Staff Sisdur Operasi 2
1931;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOSKD;ACTIVE;Executive Officer Sisdur Kredit & SDM
1932;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOSDS;ACTIVE;Senior Officer Sisdur Kredit & SDM
1933;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSSDM;ACTIVE;Staff Sisdur SDM
1934;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSKRA;ACTIVE;Staff Sisdur Kredit
1935;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOPPS;ACTIVE;Executive Officer Perwakilan Pengguna & Sisdur IT
1936;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOPPS;ACTIVE;Senior Officer Perwakilan Pengguna & Sisdur IT
1937;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STPPST;ACTIVE;Staff Perwakilan Pengguna & Sisdur IT
1938;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOANGR;ACTIVE;Executive Officer Anggaran
1939;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOANGR;ACTIVE;Senior Officer Budgeting
1940;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STBUGT;ACTIVE;Staff Budgeting
1941;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-003-DDOPR;ACTIVE;Deputi Direktur Operasi
1942;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-004-EOPOE;ACTIVE;Executive Officer Pendukung Ops, Trops & Exim
1943;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOPOE;ACTIVE;Senior Officer Pendukung Ops, Trops & Exim
1944;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-SPOTE;ACTIVE;Staff Pendukung Ops, Trops & Exim
1945;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOEXM;ACTIVE;Senior Officer Exim
1946;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STEXIMT;ACTIVE;Staff Exim
1947;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOSKN;ACTIVE;Senior Officer SKN
1948;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSKNP;ACTIVE;Staff SKN
1949;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOSRTGS;ACTIVE;Senior Officer RTGS
1950;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STRTGSP;ACTIVE;Staff RTGS
1951;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SORMTN;ACTIVE;Senior Officer Remittance
1952;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STRETTT;ACTIVE;Staff Remittance
1953;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STSVST;ACTIVE;Staff SVS & Testkey
1954;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SOUKS;ACTIVE;Senior Officer UKS
1955;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-STUKN;ACTIVE;Staff UKS
1956;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-006-HDUKS;ACTIVE;Head Teller UKS
1957;CORPORATE_POSITION;SYSTEM;26/06/2019 17:12;SYSTEM;26/06/2019 17:12;LVL-005-SONOC;ACTIVE;Senior Officer NOC
1958;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STNOC;ACTIVE;Staff NOC
1959;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOMPN;ACTIVE;Senior Officer MPN-PP
1960;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STMPN;ACTIVE;Staff MPN-PP
1961;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOATMO;ACTIVE;Senior Officer ATM Ops
1962;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STATO;ACTIVE;Staff ATM Ops
1963;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOTROP;ACTIVE;Senior Officer Trops
1964;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STTROPT;ACTIVE;Staff Trops
1965;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-004-EOSDP;ACTIVE;Executive Officer Sentra Deposito & Pinjaman 
1966;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSDP;ACTIVE;Senior Officer Sentra Deposito & Pinjaman 
1967;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSDP;ACTIVE;Staff Sentra Deposito & Pinjaman 
1968;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOKTTD;ACTIVE;Senior Officer KTTD
1969;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STKTT;ACTIVE;Staff KTTD
1970;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOPSOS;ACTIVE;Senior Officer Pembinaan Sentra Ops 1
1971;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STPSO1;ACTIVE;Staff Pembinaan Sentra Ops 1
1972;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SODPS;ACTIVE;Senior Officer Deposito
1973;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STDEP;ACTIVE;Staff Deposito
1974;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOPNJM;ACTIVE;Senior Officer Pinjaman 
1975;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STPIN;ACTIVE;Staff Pinjaman 
1976;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-004-EOSRQ;ACTIVE;Executive Officer Service Quality
1977;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSQUA;ACTIVE;Senior Officer Service Quality
1978;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSQL;ACTIVE;Staff Service Quality
1979;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-004-EOSOC;ACTIVE;Executive Officer Sentra Operasi Cabang
1980;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOA;ACTIVE;Senior Officer Umum & Perijinan
1981;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SUPUM;ACTIVE;Supervisor Umum 
1982;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STUMM;ACTIVE;Staff Umum
1983;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOB;ACTIVE;Senior Officer Pelaporan & Pembukuan
1984;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SOSPOC;ACTIVE;Supervisor Pelaporan
1985;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STPLP;ACTIVE;Staff Pelaporan 
1986;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOC;ACTIVE;Senior Officer SKN & RTGS Sentra
1987;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SUPRTG;ACTIVE;Supervisor SKN & RTGS Sentra
1988;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SSRTS;ACTIVE;Staff SKN & RTGS Sentra
1989;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STKLR;ACTIVE;Staff Kliring
1990;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STPMS;ACTIVE;Staff Pembinaan Sentra
1991;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOF;ACTIVE;Senior Officer Sentra Operasi Bandung
1992;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SUPBD;ACTIVE;Supervisor Umum & Pelaporan Bandung
1993;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSOB;ACTIVE;Staff Sentra Operasi Bandung
1994;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOH;ACTIVE;Senior Officer Sentra Operasi Cirebon
1995;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SOSCRB;ACTIVE;Supervisor Operasional Sentra Cirebon
1996;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSOC;ACTIVE;Staff Sentra Operasi Cirebon
1997;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOM;ACTIVE;Senior Officer Sentra Operasi Semarang
1998;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SOSSR;ACTIVE;Supervisor Operasional Sentra Semarang
1999;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSTS;ACTIVE;Staff Sentra Semarang
2000;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOQ;ACTIVE;Senior Officer Sentra Operasi Surabaya
2001;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SUDPSS;ACTIVE;Supervisor Umum & Pelaporan Sentra Surabaya
2002;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSSB;ACTIVE;Staff Sentra Surabaya
2003;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOS;ACTIVE;Senior Officer Sentra Operasi Ambon
2004;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SOPSA;ACTIVE;Supervisor Operasi Ambon
2005;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSSA;ACTIVE;Staff Sentra Ambon
2006;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOU;ACTIVE;Senior Officer Sentra Operasi Denpasar
2007;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSSD;ACTIVE;Staff Sentra Denpasar
2008;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOSOW;ACTIVE;Senior Officer Sentra Operasi Batam
2009;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SOBTH;ACTIVE;Supervisor Operasi Batam
2010;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSBT;ACTIVE;Staff Sentra Batam
2011;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOOCB;ACTIVE;Senior Officer Sentra Operasi Lampung
2012;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-STSTL;ACTIVE;Staff Sentra Lampung 
2013;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOOCC;ACTIVE;Senior Officer Sentra Operasi Makasar
2014;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SPSUPG;ACTIVE;Supervisor Pelaporan Sentra Makasar
2015;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SOUPG;ACTIVE;Supervisor Operasi Makasar
2016;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-006-SSNTRM;ACTIVE;Staff Sentra Makasar
2017;CORPORATE_POSITION;SYSTEM;26/06/2019 17:13;SYSTEM;26/06/2019 17:13;LVL-005-SOOCG;ACTIVE;Senior Officer Sentra Operasi Manado
2018;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SOPSSM;ACTIVE;Supervisor Operasional Sentra Manado
2019;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STSMDS;ACTIVE;Staff Sentra Manado
2020;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOOCI;ACTIVE;Senior Officer Sentra Operasi Medan
2021;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STOSM;ACTIVE;Staff Operasional Sentra Medan
2022;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SUPSKNO;ACTIVE;Supervisor Umum & Pelaporan Sentra Medan
2023;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STSUM;ACTIVE;Staff Sentra Umum Medan 
2024;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SPSKNO;ACTIVE;Supervisor Pinjaman Sentra Medan
2025;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STPSM;ACTIVE;Staff Pinjaman Sentra Medan
2026;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOOCM;ACTIVE;Senior Officer Sentra Operasi Palembang
2027;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SOPSSP;ACTIVE;Supervisor Operasional Sentra Palembang
2028;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STSTP;ACTIVE;Staff Sentra Palembang
2029;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOOCO;ACTIVE;Senior Officer Sentra Operasi Pekanbaru
2030;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SOSPKU;ACTIVE;Supervisor Operasional Sentra Pekanbaru 
2031;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SSPKU;ACTIVE;Staff Sentra Pekanbaru 
2032;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOOCR;ACTIVE;Senior Officer Sentra Operasi Pontianak 
2033;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STSPT;ACTIVE;Staff Sentra Pontianak 
2034;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-004-EOPOPS;ACTIVE;Executive Officer Pembinaan Operasi
2035;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOPOPS;ACTIVE;Senior Officer Pembinaan Operasi
2036;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STPOPP;ACTIVE;Staff Pembinaan Operasi
2037;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOCCGC;ACTIVE;Senior Officer Customer Care & Graha Call
2038;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-STCCGC;ACTIVE;Staff Customer Care & Graha Call
2039;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLA;ACTIVE;Senior Officer Kantor Layanan KC Sudirman - JKT                    
2040;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SACBG;ACTIVE;Staff Admin Cabang
2041;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-CAOFF;ACTIVE;Cash Officer                                      
2042;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-HDTLL;ACTIVE;Head Teller                                       
2043;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-TLLER;ACTIVE;Teller                                            
2044;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-HDCSV;ACTIVE;Head Customer Service                             
2045;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-CSRIC;ACTIVE;Customer Service                                  
2046;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-SBCKO;ACTIVE;Staff Back Office
2047;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-OFFBY;ACTIVE;Office Boy                                        
2048;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-OPRCAB;ACTIVE;Operator Cabang                                   
2049;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-EKPCA;ACTIVE;Ekspedisi Cabang                                  
2050;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-006-DRVCB;ACTIVE;Driver Cabang                                     
2051;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLB;ACTIVE;Senior Officer Kantor Layanan KC Melawai - JKT                 
2052;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLC;ACTIVE;Senior Officer Kantor Layanan KCP Bintaro - JKT                     
2053;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLD;ACTIVE;Senior Officer Kantor Layanan KCP Bumi Serpong Damai - JKT                   
2054;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLE;ACTIVE;Senior Officer Kantor Layanan KCP Gading Serpong - JKT                    
2055;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLF;ACTIVE;Senior Officer Kantor Layanan Bursa Efek Indonesia - JKT                     
2056;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-OOKKPI;ACTIVE;Officer Operation KK Plaza Pondok Indah II - JKT
2057;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-OOKKC;ACTIVE;Officer Operation KK Ciputat - JKT
2058;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLI;ACTIVE;Senior Officer Kantor Layanan KC Suryopranoto - JKT                     
2059;CORPORATE_POSITION;SYSTEM;26/06/2019 17:14;SYSTEM;26/06/2019 17:14;LVL-005-SOKLJ;ACTIVE;Senior Officer Kantor Layanan KCP Roxy Mas - JKT                   
