ouCNBTPLID,ouCNCTPLID,ouIPPTPLID,ouTaxTPLID,laneType,directorat,subdirectorat,oUGrade,oUHashChild,oUID,oUJobDescription,oULevel,oUParentID,oUPayrollTaxTPLID,oUPosition
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0005,CD-018,CD-018-SDKOM,"GRADE-014;3283000-4925000;FAC-1603793761324,GRADE-001;3283000-4925000;FAC-1603793761324,GRADE-002;3612000-5418000;FAC-1603793761324,GRADE-003;3974000-5961000;FAC-1603793761324,GRADE-004;5167000-10334000;FAC-1603793761324,GRADE-005;6718000-13346000;FAC-1603793761324,GRADE-006;8734000-17466000;FAC-1603793761324,GRADE-007;11355000-22710000;FAC-1603793761324,GRADE-008;14762000-29524000;FAC-1603793761324,GRADE-009;19191000-38382000;FAC-1603793761324,GRADE-010;25908000-51816000;FAC-1603793761324,GRADE-011;34976000-69525000;FAC-1603793761324,GRADE-012;47218000-94436000;FAC-1603793761324,GRADE-013;47218000-94436000;FAC-1603793761324",TRUE,OUID-KOMUT10001,Komisaris Utama,LVL-000,NULL,PAY-1580288169116,LVL-000-KOMUT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOADJJ10317,Senior Officer Legal & Admin Dokumen Wil. Ja-Bar & Ja-Teng,LVL-005,OUID-EOLNAD10308,PAY-1580288169116,LVL-005-SOADJJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STADJJ10318,Staff Legal & Admin Dokumen Wil. Ja-Bar & Ja-Teng,LVL-006,OUID-EOLNAD10308,PAY-1580288169116,LVL-006-STADJJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOADKK10319,Senior Officer Legal & Admin Dokumen Wil. Kendari & Kupang,LVL-005,OUID-EOLNAD10308,PAY-1580288169116,LVL-005-SOADKK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-ASTADKK10320,Staff Legal & Admin Dokumen Wil. Kendari & Kupang,LVL-006,OUID-EOLNAD10308,PAY-1580288169116,LVL-006-ASTADKK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOALKP10321,Senior Officer Admin Legal KPNO,LVL-005,OUID-EOLNAD10308,PAY-1580288169116,LVL-005-SOALKP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STALKP10322,Staff Admin Legal KPNO,LVL-006,OUID-EOLNAD10308,PAY-1580288169116,LVL-006-STALKP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOSDDO10323,Senior Officer Admin Dokumen,LVL-005,OUID-EOLNAD10308,PAY-1580288169116,LVL-005-SOSDDO
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDLAD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STSDDO10324,Staff Admin Dokumen,LVL-006,OUID-EOLNAD10308,PAY-1580288169116,LVL-006-STSDDO
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOPNJM10325,Executive Officer Penilai Jaminan,LVL-004,OUID-DDAKNL10296,PAY-1580288169116,LVL-004-EOPNJM
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOJWJS10326,Senior Officer Penilai Jaminan Wil. Jabodetabek 1,LVL-005,OUID-EOPNJM10325,PAY-1580288169116,LVL-005-SOJWJS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STJWJS10327,Staff Penilai Jaminan Wil. Jabodetabek 1,LVL-006,OUID-EOPNJM10325,PAY-1580288169116,LVL-006-STJWJS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOPJWJ10328,"Senior Officer Penilai Jaminan Wil. Jabodetabek 2, Lampung & Bali",LVL-005,OUID-EOPNJM10325,PAY-1580288169116,LVL-005-SOPJWJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STPJWJ10329,"Staff Penilai Jaminan Wil. Jabodetabek 2, Lampung & Bali",LVL-006,OUID-EOPNJM10325,PAY-1580288169116,LVL-006-STPJWJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOPJJW10330,Senior Officer Penilai Jaminan Wil. Jawa,LVL-005,OUID-EOPNJM10325,PAY-1580288169116,LVL-005-SOPJJW
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STPJJW10331,Staff Penilai Jaminan Wil. Jawa,LVL-006,OUID-EOPNJM10325,PAY-1580288169116,LVL-006-STPJJW
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOPJWS10332,Senior Officer Penilai Jaminan Wil. Sumatera & Kalimantan,LVL-005,OUID-EOPNJM10325,PAY-1580288169116,LVL-005-SOPJWS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STPJWS10333,Staff Penilai Jaminan Wil. Sumatera & Kalimantan,LVL-006,OUID-EOPNJM10325,PAY-1580288169116,LVL-006-STPJWS
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOWSDK10334,Senior Officer Penilai Jaminan Wil. Sulawesi & Kal-Tim,LVL-005,OUID-EOPNJM10325,PAY-1580288169116,LVL-005-SOWSDK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STWSDK10335,Staff Penilai Jaminan Wil. Sulawesi & Kal-Tim,LVL-006,OUID-EOPNJM10325,PAY-1580288169116,LVL-006-STWSDK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOAPNJ10336,Senior Officer Admin Penilai Jaminan,LVL-005,OUID-EOPNJM10325,PAY-1580288169116,LVL-005-SOAPNJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-012,CD-012-SDPJ,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STAPNJ10337,Staff Admin Penilai Jaminan,LVL-006,OUID-EOPNJM10325,PAY-1580288169116,LVL-006-STAPNJ
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0004,CD-013,CD-013-SDFB,"GRADE-014;3283000-4925000;FAC-1603793701560,GRADE-001;3283000-4925000;FAC-1603793701560,GRADE-002;3612000-5418000;FAC-1603793701560,GRADE-003;3974000-5961000;FAC-1603793701560,GRADE-004;5167000-10334000;FAC-1603793701560,GRADE-005;6718000-13346000;FAC-1603793701560,GRADE-006;8734000-17466000;FAC-1603793701560,GRADE-007;11355000-22710000;FAC-1603793701560,GRADE-008;14762000-29524000;FAC-1603793701560,GRADE-009;19191000-38382000;FAC-1603793701560,GRADE-010;25908000-51816000;FAC-1603793701560,GRADE-011;34976000-69525000;FAC-1603793701560,GRADE-012;47218000-94436000;FAC-1603793701560,GRADE-013;47218000-94436000;FAC-1603793701560",TRUE,OUID-ASFNBU10338,Associate Direktur Fincon & Budgeting,LVL-002,OUID-DRUTM10006,PAY-1580288169116,LVL-002-ASFNBU
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0003,CD-013,CD-013-SDFB,"GRADE-014;3283000-4925000;FAC-1603779164791,GRADE-001;3283000-4925000;FAC-1603779164791,GRADE-002;3612000-5418000;FAC-1603779164791,GRADE-003;3974000-5961000;FAC-1603779164791,GRADE-004;5167000-10334000;FAC-1603779164791,GRADE-005;6718000-13346000;FAC-1603779164791,GRADE-006;8734000-17466000;FAC-1603779164791,GRADE-007;11355000-22710000;FAC-1603779164791,GRADE-008;14762000-29524000;FAC-1603779164791,GRADE-009;19191000-38382000;FAC-1603779164791,GRADE-010;25908000-51816000;FAC-1603779164791,GRADE-011;34976000-69525000;FAC-1603779164791,GRADE-012;47218000-94436000;FAC-1603779164791,GRADE-013;47218000-94436000;FAC-1603779164791",TRUE,OUID-DDFNBU10339,Deputi Direktur Fincon & Budgeting,LVL-003,OUID-ASFNBU10338,PAY-1580288169116,LVL-003-DDFNBU
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-013,CD-013-SDAKD,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOAKNK10340,Executive Officer Akuntansi & Kendali,LVL-004,OUID-DDFNBU10339,PAY-1580288169116,LVL-004-EOAKNK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-013,CD-013-SDAKD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOAKNK10341,Senior Officer Akuntansi & Kendali,LVL-005,OUID-EOAKNK10340,PAY-1580288169116,LVL-005-SOAKNK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-013,CD-013-SDAKD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STAKNK10342,Staff Akuntansi & Kendali,LVL-006,OUID-EOAKNK10340,PAY-1580288169116,LVL-006-STAKNK
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-013,CD-013-SDAKD,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOPJK10343,Senior Officer Pajak,LVL-005,OUID-EOAKNK10340,PAY-1580288169116,LVL-005-SOPJK
